날짜,리그,팀,상대,득점,실점,승리,장소,시기
2019-09-26,세리에A,사수올로,파르마 칼초,0,1,0,방문,BC
2019-09-26,세리에A,레체,스팔 2013,3,1,1,방문,BC
2019-09-26,세리에A,삼프도리아,피오렌티나,1,2,0,방문,BC
2019-09-27,세리에A,AC 밀란,토리노,1,2,0,방문,BC
2019-09-28,세리에A,스팔 2013,유벤투스,0,2,0,방문,BC
2019-09-29,세리에A,AS 로마,레체,1,0,1,방문,BC
2019-09-29,세리에A,볼로냐,우디네세,0,1,0,방문,BC
2019-09-29,세리에A,인터 밀란,삼프도리아,3,1,1,방문,BC
2019-09-29,세리에A,아탈란타,사수올로,4,1,1,방문,BC
2019-09-29,세리에A,브레시아 칼초,나폴리,1,2,0,방문,BC
2019-09-29,세리에A,제노아,라치오,0,4,0,방문,BC
2019-09-30,세리에A,피오렌티나,브레시아 칼초,0,0,0,방문,BC
2019-09-30,세리에A,AS 로마,삼프도리아,0,0,0,방문,BC
2019-09-30,세리에A,나폴리,토리노,0,0,0,방문,BC
2019-09-30,세리에A,사수올로,베로나,1,0,1,방문,BC
2019-09-30,세리에A,베로나,파르마 칼초,1,0,1,방문,BC
2019-09-30,세리에A,AS 로마,우디네세,4,0,1,방문,BC
2019-09-30,세리에A,파르마 칼초,스팔 2013,0,1,0,방문,BC
2019-09-30,세리에A,토리노,우디네세,0,1,0,방문,BC
2019-09-30,세리에A,우디네세,피오렌티나,0,1,0,방문,BC
2019-09-30,세리에A,칼리아리,AS 로마,1,1,0,방문,BC
2019-09-30,세리에A,유벤투스,레체,1,1,0,방문,BC
2019-09-30,세리에A,레체,삼프도리아,1,1,0,방문,BC
2019-09-30,세리에A,나폴리,스팔 2013,1,1,0,방문,BC
2019-09-30,세리에A,베로나,칼리아리,1,1,0,방문,BC
2019-09-30,세리에A,칼리아리,토리노,1,1,0,방문,BC
2019-09-30,세리에A,인터 밀란,브레시아 칼초,2,1,1,방문,BC
2019-09-30,세리에A,피오렌티나,사수올로,2,1,1,방문,BC
2019-09-30,세리에A,유벤투스,인터 밀란,2,1,1,방문,BC
2019-09-30,세리에A,AC 밀란,제노아,2,1,1,방문,BC
2019-09-30,세리에A,라치오,피오렌티나,2,1,1,방문,BC
2019-09-30,세리에A,피오렌티나,AC 밀란,3,1,1,방문,BC
2019-09-30,세리에A,베로나,나폴리,0,2,0,방문,BC
2019-09-30,세리에A,삼프도리아,베로나,0,2,0,방문,BC
2019-09-30,세리에A,스팔 2013,칼리아리,0,2,0,방문,BC
2019-09-30,세리에A,AC 밀란,AS 로마,1,2,0,방문,BC
2019-09-30,세리에A,삼프도리아,볼로냐,1,2,0,방문,BC
2019-09-30,세리에A,볼로냐,유벤투스,1,2,0,방문,BC
2019-09-30,세리에A,제노아,유벤투스,1,2,0,방문,BC
2019-09-30,세리에A,레체,AC 밀란,2,2,0,방문,BC
2019-09-30,세리에A,아탈란타,나폴리,2,2,0,방문,BC
2019-09-30,세리에A,라치오,볼로냐,2,2,0,방문,BC
2019-09-30,세리에A,파르마 칼초,인터 밀란,2,2,0,방문,BC
2019-09-30,세리에A,레체,아탈란타,1,3,0,방문,BC
2019-09-30,세리에A,브레시아 칼초,제노아,1,3,0,방문,BC
2019-09-30,세리에A,볼로냐,칼리아리,2,3,0,방문,BC
2019-09-30,세리에A,토리노,파르마 칼초,2,3,0,방문,BC
2019-09-30,세리에A,아탈란타,라치오,3,3,0,방문,BC
2019-09-30,세리에A,인터 밀란,사수올로,4,3,1,방문,BC
2019-09-30,세리에A,토리노,라치오,0,4,0,방문,BC
2019-09-30,세리에A,제노아,파르마 칼초,1,5,0,방문,BC
2019-09-30,세리에A,우디네세,아탈란타,1,7,0,방문,BC
2019-10-31,세리에A,제노아,나폴리,0,0,0,방문,BC
2019-10-31,세리에A,아탈란타,삼프도리아,0,0,0,방문,BC
2019-10-31,세리에A,스팔 2013,우디네세,0,0,0,방문,BC
2019-10-31,세리에A,삼프도리아,스팔 2013,1,0,1,방문,BC
2019-10-31,세리에A,유벤투스,토리노,1,0,1,방문,BC
2019-10-31,세리에A,칼리아리,아탈란타,2,0,1,방문,BC
2019-10-31,세리에A,아탈란타,브레시아 칼초,3,0,1,방문,BC
2019-10-31,세리에A,인터 밀란,토리노,3,0,1,방문,BC
2019-10-31,세리에A,토리노,브레시아 칼초,4,0,1,방문,BC
2019-10-31,세리에A,스팔 2013,AC 밀란,0,1,0,방문,BC
2019-10-31,세리에A,피오렌티나,베로나,0,1,0,방문,BC
2019-10-31,세리에A,AC 밀란,유벤투스,0,1,0,방문,BC
2019-10-31,세리에A,나폴리,AC 밀란,1,1,0,방문,BC
2019-10-31,세리에A,제노아,스팔 2013,1,1,0,방문,BC
2019-10-31,세리에A,파르마 칼초,피오렌티나,1,1,0,방문,BC
2019-10-31,세리에A,라치오,AC 밀란,2,1,1,방문,BC
2019-10-31,세리에A,인터 밀란,볼로냐,2,1,1,방문,BC
2019-10-31,세리에A,라치오,사수올로,2,1,1,방문,BC
2019-10-31,세리에A,유벤투스,아탈란타,3,1,1,방문,BC
2019-10-31,세리에A,우디네세,제노아,3,1,1,방문,BC
2019-10-31,세리에A,AS 로마,파르마 칼초,0,2,0,방문,BC
2019-10-31,세리에A,나폴리,AS 로마,1,2,0,방문,BC
2019-10-31,세리에A,브레시아 칼초,베로나,1,2,0,방문,BC
2019-10-31,세리에A,우디네세,삼프도리아,1,2,0,방문,BC
2019-10-31,세리에A,베로나,인터 밀란,1,2,0,방문,BC
2019-10-31,세리에A,사수올로,레체,2,2,0,방문,BC
2019-10-31,세리에A,칼리아리,레체,2,2,0,방문,BC
2019-10-31,세리에A,파르마 칼초,볼로냐,2,2,0,방문,BC
2019-10-31,세리에A,브레시아 칼초,AS 로마,0,3,0,방문,BC
2019-10-31,세리에A,볼로냐,사수올로,1,3,0,방문,BC
2019-10-31,세리에A,레체,라치오,2,4,0,방문,BC
2019-10-31,세리에A,피오렌티나,칼리아리,2,5,0,방문,BC
2019-11-30,세리에A,사수올로,AC 밀란,0,0,0,방문,BC
2019-11-30,세리에A,AS 로마,인터 밀란,0,0,0,방문,BC
2019-11-30,세리에A,파르마 칼초,삼프도리아,1,0,1,방문,BC
2019-11-30,세리에A,브레시아 칼초,스팔 2013,1,0,1,방문,BC
2019-11-30,세리에A,삼프도리아,제노아,1,0,1,방문,BC
2019-11-30,세리에A,토리노,제노아,1,0,1,방문,BC
2019-11-30,세리에A,AC 밀란,파르마 칼초,1,0,1,방문,BC
2019-11-30,세리에A,레체,피오렌티나,1,0,1,방문,BC
2019-11-30,세리에A,사수올로,브레시아 칼초,2,0,1,방문,BC
2019-11-30,세리에A,나폴리,우디네세,1,1,0,방문,BC
2019-11-30,세리에A,브레시아 칼초,파르마 칼초,1,1,0,방문,BC
2019-11-30,세리에A,인터 밀란,피오렌티나,1,1,0,방문,BC
2019-11-30,세리에A,볼로냐,나폴리,2,1,1,방문,BC
2019-11-30,세리에A,파르마 칼초,나폴리,2,1,1,방문,BC
2019-11-30,세리에A,나폴리,사수올로,2,1,1,방문,BC
2019-11-30,세리에A,유벤투스,삼프도리아,2,1,1,방문,BC
2019-11-30,세리에A,라치오,칼리아리,2,1,1,방문,BC
2019-11-30,세리에A,스팔 2013,토리노,2,1,1,방문,BC
2019-11-30,세리에A,AS 로마,베로나,3,1,1,방문,BC
2019-11-30,세리에A,AS 로마,피오렌티나,4,1,1,방문,BC
2019-11-30,세리에A,아탈란타,볼로냐,1,2,0,방문,BC
2019-11-30,세리에A,칼리아리,우디네세,1,2,0,방문,BC
2019-11-30,세리에A,스팔 2013,인터 밀란,1,2,0,방문,BC
2019-11-30,세리에A,피오렌티나,토리노,1,2,0,방문,BC
2019-11-30,세리에A,제노아,레체,2,2,0,방문,BC
2019-11-30,세리에A,칼리아리,사수올로,2,2,0,방문,BC
2019-11-30,세리에A,사수올로,유벤투스,2,2,0,방문,BC
2019-11-30,세리에A,볼로냐,레체,3,2,1,방문,BC
2019-11-30,세리에A,AC 밀란,볼로냐,3,2,1,방문,BC
2019-11-30,세리에A,우디네세,라치오,0,3,0,방문,BC
2019-11-30,세리에A,레체,브레시아 칼초,0,3,0,방문,BC
2019-11-30,세리에A,스팔 2013,AS 로마,1,3,0,방문,BC
2019-11-30,세리에A,유벤투스,라치오,1,3,0,방문,BC
2019-11-30,세리에A,우디네세,유벤투스,1,3,0,방문,BC
2019-11-30,세리에A,베로나,아탈란타,2,3,0,방문,BC
2019-11-30,세리에A,토리노,베로나,3,3,0,방문,BC
2019-11-30,세리에A,제노아,인터 밀란,0,4,0,방문,BC
2019-11-30,세리에A,삼프도리아,칼리아리,3,4,0,방문,BC
2019-11-30,세리에A,AC 밀란,아탈란타,0,5,0,방문,BC
2020-01-05,세리에A,베로나,스팔 2013,2,0,1,방문,BC
2020-01-05,세리에A,라치오,브레시아 칼초,2,1,1,방문,BC
2020-01-06,세리에A,삼프도리아,AC 밀란,0,0,0,방문,BC
2020-01-06,세리에A,토리노,AS 로마,2,0,1,방문,BC
2020-01-06,세리에A,피오렌티나,볼로냐,1,1,0,방문,BC
2020-01-06,세리에A,사수올로,제노아,1,2,0,방문,BC
2020-01-06,세리에A,칼리아리,유벤투스,0,4,0,방문,BC
2020-01-06,세리에A,파르마 칼초,아탈란타,0,5,0,방문,BC
2020-01-07,세리에A,우디네세,레체,1,0,1,방문,BC
2020-01-07,세리에A,인터 밀란,나폴리,3,1,1,방문,BC
2020-01-11,세리에A,AC 밀란,칼리아리,2,0,1,방문,BC
2020-01-12,세리에A,나폴리,라치오,0,1,0,방문,BC
2020-01-12,세리에A,볼로냐,토리노,0,1,0,방문,BC
2020-01-12,세리에A,스팔 2013,피오렌티나,0,1,0,방문,BC
2020-01-12,세리에A,아탈란타,인터 밀란,1,1,0,방문,BC
2020-01-12,세리에A,사수올로,우디네세,0,3,0,방문,BC
2020-01-12,세리에A,브레시아 칼초,삼프도리아,1,5,0,방문,BC
2020-01-13,세리에A,유벤투스,AS 로마,2,1,1,방문,BC
2020-01-13,세리에A,제노아,베로나,1,2,0,방문,BC
2020-01-14,세리에A,레체,파르마 칼초,0,2,0,방문,BC
2020-01-18,세리에A,삼프도리아,라치오,1,5,0,방문,BC
2020-01-19,세리에A,피오렌티나,나폴리,2,0,1,방문,BC
2020-01-19,세리에A,인터 밀란,레체,1,1,0,방문,BC
2020-01-19,세리에A,베로나,볼로냐,1,1,0,방문,BC
2020-01-19,세리에A,토리노,사수올로,1,2,0,방문,BC
2020-01-19,세리에A,칼리아리,브레시아 칼초,2,2,0,방문,BC
2020-01-19,세리에A,우디네세,AC 밀란,2,3,0,방문,BC
2020-01-20,세리에A,AS 로마,제노아,3,1,1,방문,BC
2020-01-20,세리에A,파르마 칼초,유벤투스,1,2,0,방문,BC
2020-01-21,세리에A,스팔 2013,아탈란타,2,1,1,방문,BC
2020-01-25,세리에A,AC 밀란,브레시아 칼초,1,0,1,방문,BC
2020-01-25,세리에A,볼로냐,스팔 2013,3,1,1,방문,BC
2020-01-26,세리에A,사수올로,삼프도리아,0,0,0,방문,BC
2020-01-26,세리에A,제노아,피오렌티나,0,0,0,방문,BC
2020-01-26,세리에A,아탈란타,토리노,7,0,1,방문,BC
2020-01-26,세리에A,칼리아리,인터 밀란,1,1,0,방문,BC
2020-01-26,세리에A,우디네세,파르마 칼초,0,2,0,방문,BC
2020-01-26,세리에A,레체,베로나,0,3,0,방문,BC
2020-01-27,세리에A,라치오,AS 로마,1,1,0,방문,BC
2020-01-27,세리에A,유벤투스,나폴리,1,2,0,방문,BC
2020-02-01,세리에A,브레시아 칼초,볼로냐,1,2,0,방문,BC
2020-02-02,세리에A,베로나,AC 밀란,1,1,0,방문,BC
2020-02-02,세리에A,제노아,아탈란타,2,2,0,방문,BC
2020-02-02,세리에A,파르마 칼초,칼리아리,2,2,0,방문,BC
2020-02-02,세리에A,피오렌티나,유벤투스,0,3,0,방문,BC
2020-02-02,세리에A,AS 로마,사수올로,2,4,0,방문,BC
2020-02-02,세리에A,스팔 2013,라치오,1,5,0,방문,BC
2020-02-03,세리에A,인터 밀란,우디네세,2,0,1,방문,BC
2020-02-03,세리에A,토리노,레체,0,4,0,방문,BC
2020-02-04,세리에A,나폴리,삼프도리아,4,2,1,방문,BC
2020-02-06,세리에A,베로나,라치오,0,0,0,방문,BC
2020-02-08,세리에A,아탈란타,피오렌티나,2,1,1,방문,BC
2020-02-08,세리에A,볼로냐,AS 로마,3,2,1,방문,BC
2020-02-09,세리에A,칼리아리,제노아,0,1,0,방문,BC
2020-02-09,세리에A,우디네세,브레시아 칼초,1,1,0,방문,BC
2020-02-09,세리에A,사수올로,스팔 2013,2,1,1,방문,BC
2020-02-09,세리에A,삼프도리아,토리노,3,1,1,방문,BC
2020-02-09,세리에A,유벤투스,베로나,1,2,0,방문,BC
2020-02-09,세리에A,레체,나폴리,3,2,1,방문,BC
2020-02-10,세리에A,라치오,파르마 칼초,1,0,1,방문,BC
2020-02-10,세리에A,AC 밀란,인터 밀란,2,4,0,방문,BC
2020-02-15,세리에A,스팔 2013,레체,1,2,0,방문,BC
2020-02-16,세리에A,베로나,우디네세,0,0,0,방문,BC
2020-02-16,세리에A,파르마 칼초,사수올로,1,0,1,방문,BC
2020-02-16,세리에A,제노아,볼로냐,3,0,1,방문,BC
2020-02-16,세리에A,피오렌티나,삼프도리아,5,1,1,방문,BC
2020-02-16,세리에A,브레시아 칼초,유벤투스,0,2,0,방문,BC
2020-02-16,세리에A,AS 로마,아탈란타,1,2,0,방문,BC
2020-02-17,세리에A,나폴리,칼리아리,1,0,1,방문,BC
2020-02-17,세리에A,인터 밀란,라치오,1,2,0,방문,BC
2020-02-18,세리에A,토리노,AC 밀란,0,1,0,방문,BC
2020-02-22,세리에A,우디네세,볼로냐,1,1,0,방문,BC
2020-02-22,세리에A,나폴리,브레시아 칼초,2,1,1,방문,BC
2020-02-23,세리에A,AC 밀란,피오렌티나,1,1,0,방문,BC
2020-02-23,세리에A,유벤투스,스팔 2013,2,1,1,방문,BC
2020-02-23,세리에A,라치오,제노아,3,2,1,방문,BC
2020-02-24,세리에A,레체,AS 로마,0,4,0,방문,BC
2020-02-29,세리에A,볼로냐,라치오,0,2,0,방문,BC
2020-03-01,세리에A,토리노,나폴리,1,2,0,방문,BC
2020-03-01,세리에A,아탈란타,레체,7,2,1,방문,BC
2020-03-02,세리에A,AS 로마,칼리아리,4,3,1,방문,BC
2020-03-08,세리에A,스팔 2013,파르마 칼초,1,0,1,방문,AC
2020-03-08,세리에A,제노아,AC 밀란,2,1,1,방문,AC
2020-03-08,세리에A,베로나,삼프도리아,1,2,0,방문,AC
2020-03-09,세리에A,피오렌티나,우디네세,0,0,0,방문,AC
2020-03-09,세리에A,인터 밀란,유벤투스,0,2,0,방문,AC
2020-03-10,세리에A,브레시아 칼초,사수올로,0,3,0,방문,AC
2020-06-21,세리에A,파르마 칼초,토리노,1,1,0,방문,AC
2020-06-21,세리에A,칼리아리,베로나,1,2,0,방문,AC
2020-06-22,세리에A,삼프도리아,인터 밀란,1,2,0,방문,AC
2020-06-22,세리에A,사수올로,아탈란타,1,4,0,방문,AC
2020-06-23,세리에A,유벤투스,볼로냐,2,0,1,방문,AC
2020-06-23,세리에A,브레시아 칼초,피오렌티나,1,1,0,방문,AC
2020-06-23,세리에A,AC 밀란,레체,4,1,1,방문,AC
2020-06-24,세리에A,칼리아리,스팔 2013,1,0,1,방문,AC
2020-06-24,세리에A,나폴리,베로나,2,0,1,방문,AC
2020-06-24,세리에A,우디네세,토리노,0,1,0,방문,AC
2020-06-24,세리에A,파르마 칼초,제노아,4,1,1,방문,AC
2020-06-25,세리에A,삼프도리아,AS 로마,1,2,0,방문,AC
2020-06-25,세리에A,라치오,아탈란타,2,3,0,방문,AC
2020-06-25,세리에A,사수올로,인터 밀란,3,3,0,방문,AC
2020-06-27,세리에A,레체,유벤투스,0,4,0,방문,AC
2020-06-28,세리에A,피오렌티나,라치오,1,2,0,방문,AC
2020-06-28,세리에A,제노아,브레시아 칼초,2,2,0,방문,AC
2020-06-28,세리에A,토리노,칼리아리,2,4,0,방문,AC
2020-06-29,세리에A,볼로냐,삼프도리아,2,1,1,방문,AC
2020-06-29,세리에A,인터 밀란,파르마 칼초,2,1,1,방문,AC
2020-06-29,세리에A,AS 로마,AC 밀란,0,2,0,방문,AC
2020-06-29,세리에A,아탈란타,우디네세,3,2,1,방문,AC
2020-06-29,세리에A,스팔 2013,나폴리,1,3,0,방문,AC
2020-06-29,세리에A,베로나,사수올로,3,3,0,방문,AC
2020-07-01,세리에A,라치오,토리노,2,1,1,방문,AC
2020-07-01,세리에A,유벤투스,제노아,3,1,1,방문,AC
2020-07-02,세리에A,칼리아리,볼로냐,1,1,0,방문,AC
2020-07-02,세리에A,삼프도리아,레체,2,1,1,방문,AC
2020-07-02,세리에A,사수올로,피오렌티나,3,1,1,방문,AC
2020-07-02,세리에A,AC 밀란,스팔 2013,2,2,0,방문,AC
2020-07-02,세리에A,파르마 칼초,베로나,2,3,0,방문,AC
2020-07-02,세리에A,브레시아 칼초,인터 밀란,0,6,0,방문,AC
2020-07-03,세리에A,우디네세,AS 로마,2,0,1,방문,AC
2020-07-03,세리에A,나폴리,아탈란타,0,2,0,방문,AC
2020-07-05,세리에A,AC 밀란,라치오,3,0,1,방문,AC
2020-07-05,세리에A,토리노,유벤투스,1,4,0,방문,AC
2020-07-05,세리에A,레체,사수올로,2,4,0,방문,AC
2020-07-06,세리에A,아탈란타,칼리아리,1,0,1,방문,AC
2020-07-06,세리에A,볼로냐,인터 밀란,2,1,1,방문,AC
2020-07-06,세리에A,피오렌티나,파르마 칼초,2,1,1,방문,AC
2020-07-06,세리에A,베로나,브레시아 칼초,0,2,0,방문,AC
2020-07-06,세리에A,AS 로마,나폴리,1,2,0,방문,AC
2020-07-06,세리에A,제노아,우디네세,2,2,0,방문,AC
2020-07-06,세리에A,스팔 2013,삼프도리아,0,3,0,방문,AC
2020-07-08,세리에A,라치오,레체,1,2,0,방문,AC
2020-07-08,세리에A,유벤투스,AC 밀란,2,4,0,방문,AC
2020-07-09,세리에A,칼리아리,피오렌티나,0,0,0,방문,AC
2020-07-09,세리에A,사수올로,볼로냐,2,1,1,방문,AC
2020-07-09,세리에A,나폴리,제노아,2,1,1,방문,AC
2020-07-09,세리에A,삼프도리아,아탈란타,0,2,0,방문,AC
2020-07-09,세리에A,파르마 칼초,AS 로마,1,2,0,방문,AC
2020-07-09,세리에A,브레시아 칼초,토리노,1,3,0,방문,AC
2020-07-10,세리에A,우디네세,스팔 2013,3,0,1,방문,AC
2020-07-10,세리에A,인터 밀란,베로나,2,2,0,방문,AC
2020-07-12,세리에A,AS 로마,브레시아 칼초,3,0,1,방문,AC
2020-07-12,세리에A,사수올로,라치오,2,1,1,방문,AC
2020-07-12,세리에A,아탈란타,유벤투스,2,2,0,방문,AC
2020-07-13,세리에A,레체,칼리아리,0,0,0,방문,AC
2020-07-13,세리에A,베로나,피오렌티나,1,1,0,방문,AC
2020-07-13,세리에A,삼프도리아,우디네세,3,1,1,방문,AC
2020-07-13,세리에A,스팔 2013,제노아,0,2,0,방문,AC
2020-07-13,세리에A,AC 밀란,나폴리,2,2,0,방문,AC
2020-07-13,세리에A,볼로냐,파르마 칼초,2,2,0,방문,AC
2020-07-14,세리에A,토리노,인터 밀란,1,3,0,방문,AC
2020-07-15,세리에A,브레시아 칼초,아탈란타,2,6,0,방문,AC
2020-07-16,세리에A,라치오,우디네세,0,0,0,방문,AC
2020-07-16,세리에A,나폴리,볼로냐,1,1,0,방문,AC
2020-07-16,세리에A,피오렌티나,레체,3,1,1,방문,AC
2020-07-16,세리에A,베로나,AS 로마,1,2,0,방문,AC
2020-07-16,세리에A,칼리아리,삼프도리아,0,3,0,방문,AC
2020-07-16,세리에A,파르마 칼초,AC 밀란,1,3,0,방문,AC
2020-07-16,세리에A,유벤투스,사수올로,3,3,0,방문,AC
2020-07-17,세리에A,인터 밀란,스팔 2013,4,0,1,방문,AC
2020-07-17,세리에A,제노아,토리노,0,3,0,방문,AC
2020-07-19,세리에A,아탈란타,베로나,1,1,0,방문,AC
2020-07-19,세리에A,사수올로,칼리아리,1,1,0,방문,AC
2020-07-19,세리에A,볼로냐,AC 밀란,1,5,0,방문,AC
2020-07-20,세리에A,토리노,피오렌티나,0,2,0,방문,AC
2020-07-20,세리에A,우디네세,나폴리,1,2,0,방문,AC
2020-07-20,세리에A,스팔 2013,브레시아 칼초,1,2,0,방문,AC
2020-07-20,세리에A,레체,제노아,1,2,0,방문,AC
2020-07-20,세리에A,인터 밀란,AS 로마,2,2,0,방문,AC
2020-07-20,세리에A,삼프도리아,파르마 칼초,3,2,1,방문,AC
2020-07-21,세리에A,라치오,유벤투스,1,2,0,방문,AC
2020-07-22,세리에A,볼로냐,아탈란타,0,1,0,방문,AC
2020-07-22,세리에A,AC 밀란,사수올로,2,1,1,방문,AC
2020-07-23,세리에A,피오렌티나,인터 밀란,0,0,0,방문,AC
