날짜,팀,상대,득점,실점,승리,장소,시기,리그,예외
2020-02-03,올랜도,샬럿,112,100,1,방문,BC,정규리그,0
2020-02-03,뉴욕,클리블랜드,139,134,1,방문,BC,정규리그,0
2020-02-03,댈러스,인디애나,112,103,1,방문,BC,정규리그,0
2020-02-03,골든스테이트,워싱턴,125,117,1,방문,BC,정규리그,0
2020-02-03,보스턴,애틀랜타,123,115,1,방문,BC,정규리그,0
2020-02-03,피닉스,브루클린,97,119,0,방문,BC,정규리그,0
2020-02-03,필라델피아,마이애미,106,137,0,방문,BC,정규리그,0
2020-02-03,디트로이트,멤피스,82,96,0,방문,BC,정규리그,0
2020-02-03,미네소타,새크라멘토,109,113,0,방문,BC,정규리그,0
2020-02-03,샌안토니오,LA 클리퍼스,105,108,0,방문,BC,정규리그,0
2020-02-04,밀워키,뉴올리언스,120,108,1,방문,BC,정규리그,0
2020-02-04,샬럿,휴스턴,110,125,0,방문,BC,정규리그,0
2020-02-04,포틀랜드,덴버,99,127,0,방문,BC,정규리그,0
2020-02-04,샌안토니오,LA 레이커스,102,129,0,방문,BC,정규리그,0
2020-02-05,피닉스,디트로이트,108,116,0,방문,BC,정규리그,0
2020-02-05,올랜도,보스턴,100,116,0,방문,BC,정규리그,0
2020-02-05,골든스테이트,브루클린,88,129,0,방문,BC,정규리그,0
2020-02-05,인디애나,토론토,118,119,0,방문,BC,정규리그,0
2020-02-05,애틀랜타,미네소타,127,120,1,방문,BC,정규리그,0
2020-02-05,클리블랜드,오클라호마시티,103,109,0,방문,BC,정규리그,0
2020-02-05,멤피스,댈러스,121,107,1,방문,BC,정규리그,0
2020-02-05,덴버,유타,98,95,1,방문,BC,정규리그,0
2020-02-05,마이애미,LA 클리퍼스,111,128,0,방문,BC,정규리그,0
2020-02-06,올랜도,뉴욕,103,105,0,방문,BC,정규리그,0
2020-02-06,뉴올리언스,시카고,125,119,1,방문,BC,정규리그,0
2020-02-06,필라델피아,밀워키,101,112,0,방문,BC,정규리그,0
2020-02-06,샌안토니오,포틀랜드,117,125,0,방문,BC,정규리그,0
2020-02-06,휴스턴,LA 레이커스,121,111,1,방문,BC,정규리그,0
2020-02-07,멤피스,필라델피아,107,119,0,방문,BC,정규리그,0
2020-02-07,댈러스,워싱턴,118,119,0,방문,BC,정규리그,0
2020-02-07,애틀랜타,보스턴,107,112,0,방문,BC,정규리그,0
2020-02-07,토론토,인디애나,115,106,1,방문,BC,정규리그,0
2020-02-07,디트로이트,오클라호마시티,101,108,0,방문,BC,정규리그,0
2020-02-07,휴스턴,피닉스,91,127,0,방문,BC,정규리그,0
2020-02-07,마이애미,새크라멘토,97,105,0,방문,BC,정규리그,0
2020-02-07,포틀랜드,유타,114,117,0,방문,BC,정규리그,0
2020-02-08,밀워키,올랜도,111,95,1,방문,BC,정규리그,0
2020-02-08,댈러스,샬럿,116,100,1,방문,BC,정규리그,0
2020-02-08,뉴욕,디트로이트,95,92,1,방문,BC,정규리그,0
2020-02-08,뉴올리언스,인디애나,124,117,1,방문,BC,정규리그,0
2020-02-08,브루클린,토론토,118,119,0,방문,BC,정규리그,0
2020-02-08,LA 클리퍼스,미네소타,115,142,0,방문,BC,정규리그,0
2020-02-08,LA 레이커스,골든스테이트,125,120,1,방문,BC,정규리그,0
2020-02-08,덴버,피닉스,117,108,1,방문,BC,정규리그,0
2020-02-08,샌안토니오,새크라멘토,102,122,0,방문,BC,정규리그,0
2020-02-09,보스턴,오클라호마시티,112,111,1,방문,BC,정규리그,0
2020-02-09,뉴욕,애틀랜타,135,140,0,방문,BC,정규리그,0
2020-02-09,시카고,필라델피아,111,118,0,방문,BC,정규리그,0
2020-02-09,멤피스,워싱턴,106,99,1,방문,BC,정규리그,0
2020-02-09,유타,휴스턴,114,113,1,방문,BC,정규리그,0
2020-02-09,LA 클리퍼스,클리블랜드,133,92,1,방문,BC,정규리그,0
2020-02-09,마이애미,포틀랜드,109,115,0,방문,BC,정규리그,0
2020-02-10,샬럿,디트로이트,87,76,1,방문,BC,정규리그,0
2020-02-10,브루클린,인디애나,106,105,1,방문,BC,정규리그,0
2020-02-10,애틀랜타,올랜도,126,135,0,방문,BC,정규리그,0
2020-02-10,미네소타,토론토,126,137,0,방문,BC,정규리그,0
2020-02-10,새크라멘토,밀워키,111,123,0,방문,BC,정규리그,0
2020-02-10,유타,댈러스,123,119,1,방문,BC,정규리그,0
2020-02-10,샌안토니오,덴버,120,127,0,방문,BC,정규리그,0
2020-02-10,마이애미,골든스테이트,113,101,1,방문,BC,정규리그,0
2020-02-10,피닉스,LA 레이커스,100,125,0,방문,BC,정규리그,0
2020-02-11,LA 클리퍼스,필라델피아,103,110,0,방문,BC,정규리그,0
2020-02-11,시카고,워싱턴,114,126,0,방문,BC,정규리그,0
2020-02-11,포틀랜드,뉴올리언스,117,138,0,방문,BC,정규리그,0
2020-02-11,샌안토니오,오클라호마시티,114,106,1,방문,BC,정규리그,0
2020-02-11,보스턴,휴스턴,105,116,0,방문,BC,정규리그,0
2020-02-12,애틀랜타,클리블랜드,105,127,0,방문,BC,정규리그,0
2020-02-12,디트로이트,올랜도,112,116,0,방문,BC,정규리그,0
2020-02-12,토론토,브루클린,91,101,0,방문,BC,정규리그,0
2020-02-12,밀워키,인디애나,111,118,0,방문,BC,정규리그,0
2020-02-12,워싱턴,뉴욕,114,96,1,방문,BC,정규리그,0
2020-02-12,포틀랜드,멤피스,104,111,0,방문,BC,정규리그,0
2020-02-12,샬럿,미네소타,115,108,1,방문,BC,정규리그,0
2020-02-12,새크라멘토,댈러스,111,130,0,방문,BC,정규리그,0
2020-02-12,골든스테이트,피닉스,106,112,0,방문,BC,정규리그,0
2020-02-12,마이애미,유타,101,116,0,방문,BC,정규리그,0
2020-02-12,LA 레이커스,덴버,120,116,1,방문,BC,정규리그,0
2020-02-13,LA 클리퍼스,보스턴,133,141,0,방문,BC,정규리그,0
2020-02-13,오클라호마시티,뉴올리언스,123,118,1,방문,BC,정규리그,0
2020-02-20,밀워키,디트로이트,126,106,1,방문,BC,정규리그,0
2020-02-20,마이애미,애틀랜타,124,129,0,방문,BC,정규리그,0
2020-02-20,샬럿,시카고,103,93,1,방문,BC,정규리그,0
2020-02-20,브루클린,필라델피아,104,112,0,방문,BC,정규리그,0
2020-02-20,멤피스,새크라멘토,125,129,0,방문,BC,정규리그,0
2020-02-20,휴스턴,골든스테이트,135,105,1,방문,BC,정규리그,0
2020-02-21,댈러스,올랜도,122,106,1,방문,BC,정규리그,0
2020-02-21,클리블랜드,워싱턴,113,108,1,방문,BC,정규리그,0
2020-02-21,인디애나,뉴욕,106,98,1,방문,BC,정규리그,0
2020-02-21,피닉스,토론토,101,118,0,방문,BC,정규리그,0
2020-02-21,보스턴,미네소타,127,117,1,방문,BC,정규리그,0
2020-02-21,덴버,오클라호마시티,101,113,0,방문,BC,정규리그,0
2020-02-21,샌안토니오,유타,113,104,1,방문,BC,정규리그,0
2020-02-21,멤피스,LA 레이커스,105,117,0,방문,BC,정규리그,0
2020-02-21,뉴올리언스,포틀랜드,128,115,1,방문,BC,정규리그,0
2020-02-22,새크라멘토,LA 클리퍼스,112,103,1,방문,BC,정규리그,0
2020-02-22,브루클린,샬럿,115,86,1,방문,BC,정규리그,0
2020-02-22,댈러스,애틀랜타,107,111,0,방문,BC,정규리그,0
2020-02-22,피닉스,시카고,112,104,1,방문,BC,정규리그,0
2020-02-22,클리블랜드,마이애미,105,124,0,방문,BC,정규리그,0
2020-02-22,필라델피아,밀워키,98,119,0,방문,BC,정규리그,0
2020-02-22,휴스턴,유타,120,110,1,방문,BC,정규리그,0
2020-02-23,보스턴,LA 레이커스,112,114,0,방문,BC,정규리그,0
2020-02-23,미네소타,덴버,116,128,0,방문,BC,정규리그,0
2020-02-23,인디애나,토론토,81,127,0,방문,BC,정규리그,0
2020-02-23,워싱턴,시카고,117,126,0,방문,BC,정규리그,0
2020-02-23,샌안토니오,오클라호마시티,103,131,0,방문,BC,정규리그,0
2020-02-23,뉴올리언스,골든스테이트,115,101,1,방문,BC,정규리그,0
2020-02-23,디트로이트,포틀랜드,104,107,0,방문,BC,정규리그,0
2020-02-24,마이애미,클리블랜드,119,125,0,방문,BC,정규리그,0
2020-02-24,애틀랜타,필라델피아,112,129,0,방문,BC,정규리그,0
2020-02-24,밀워키,워싱턴,137,134,1,방문,BC,정규리그,0
2020-02-24,올랜도,브루클린,115,113,1,방문,BC,정규리그,0
2020-02-24,뉴욕,휴스턴,112,123,0,방문,BC,정규리그,0
2020-02-24,미네소타,댈러스,123,139,0,방문,BC,정규리그,0
2020-02-24,피닉스,유타,131,111,1,방문,BC,정규리그,0
2020-02-24,멤피스,LA 클리퍼스,97,124,0,방문,BC,정규리그,0
2020-02-25,샬럿,인디애나,80,119,0,방문,BC,정규리그,0
2020-02-25,밀워키,토론토,108,97,1,방문,BC,정규리그,0
2020-02-25,오클라호마시티,시카고,124,122,1,방문,BC,정규리그,0
2020-02-25,디트로이트,덴버,98,115,0,방문,BC,정규리그,0
2020-02-25,뉴올리언스,LA 레이커스,109,118,0,방문,BC,정규리그,0
2020-02-25,보스턴,포틀랜드,118,106,1,방문,BC,정규리그,0
2020-02-25,새크라멘토,골든스테이트,112,94,1,방문,BC,정규리그,0
2020-02-26,뉴욕,샬럿,101,107,0,방문,BC,정규리그,0
2020-02-26,필라델피아,클리블랜드,94,108,0,방문,BC,정규리그,0
2020-02-26,브루클린,워싱턴,106,110,0,방문,BC,정규리그,0
2020-02-26,올랜도,애틀랜타,130,120,1,방문,BC,정규리그,0
2020-02-26,미네소타,마이애미,129,126,1,방문,BC,정규리그,0
2020-02-26,멤피스,휴스턴,112,140,0,방문,BC,정규리그,0
2020-02-26,댈러스,샌안토니오,109,103,1,방문,BC,정규리그,0
2020-02-26,LA 클리퍼스,피닉스,102,92,1,방문,BC,정규리그,0
2020-02-26,보스턴,유타,114,103,1,방문,BC,정규리그,0
2020-02-27,뉴욕,필라델피아,106,115,0,방문,BC,정규리그,0
2020-02-27,포틀랜드,인디애나,100,106,0,방문,BC,정규리그,0
2020-02-27,새크라멘토,오클라호마시티,108,112,0,방문,BC,정규리그,0
2020-02-27,LA 레이커스,골든스테이트,116,86,1,방문,BC,정규리그,0
2020-02-28,미네소타,올랜도,125,136,0,방문,BC,정규리그,0
2020-02-28,브루클린,애틀랜타,118,141,0,방문,BC,정규리그,0
2020-02-28,샬럿,토론토,99,96,1,방문,BC,정규리그,0
2020-02-28,새크라멘토,멤피스,104,101,1,방문,BC,정규리그,0
2020-02-28,댈러스,마이애미,118,126,0,방문,BC,정규리그,0
2020-02-28,오클라호마시티,밀워키,86,133,0,방문,BC,정규리그,0
2020-02-28,클리블랜드,뉴올리언스,104,116,0,방문,BC,정규리그,0
2020-02-28,디트로이트,피닉스,113,111,1,방문,BC,정규리그,0
2020-02-28,워싱턴,유타,119,129,0,방문,BC,정규리그,0
2020-02-28,덴버,LA 클리퍼스,103,132,0,방문,BC,정규리그,0
2020-02-29,시카고,뉴욕,115,125,0,방문,BC,정규리그,0
2020-02-29,포틀랜드,애틀랜타,117,129,0,방문,BC,정규리그,0
2020-02-29,브루클린,마이애미,113,116,0,방문,BC,정규리그,0
2020-02-29,인디애나,클리블랜드,113,104,1,방문,BC,정규리그,0
2020-02-29,LA 레이커스,멤피스,88,105,0,방문,BC,정규리그,0
2020-02-29,휴스턴,보스턴,111,110,1,방문,BC,정규리그,0
2020-02-29,올랜도,샌안토니오,113,114,0,방문,BC,정규리그,0
2020-02-29,골든스테이트,피닉스,115,99,1,방문,BC,정규리그,0
2020-03-01,밀워키,샬럿,93,85,1,방문,BC,정규리그,0
2020-03-01,필라델피아,LA 클리퍼스,130,136,0,방문,BC,정규리그,0
2020-03-01,댈러스,미네소타,111,91,1,방문,BC,정규리그,0
2020-03-01,토론토,덴버,118,133,0,방문,BC,정규리그,0
2020-03-01,디트로이트,새크라멘토,100,106,0,방문,BC,정규리그,0
2020-03-01,LA 레이커스,뉴올리언스,122,114,1,방문,BC,정규리그,0
2020-03-01,워싱턴,골든스테이트,124,110,1,방문,BC,정규리그,0
2020-03-02,유타,클리블랜드,126,113,1,방문,BC,정규리그,0
2020-03-02,휴스턴,뉴욕,123,125,0,방문,BC,정규리그,0
2020-03-02,포틀랜드,올랜도,130,107,1,방문,BC,정규리그,0
2020-03-02,멤피스,애틀랜타,127,88,1,방문,BC,정규리그,0
2020-03-02,밀워키,마이애미,89,105,0,방문,BC,정규리그,0
2020-03-02,댈러스,시카고,107,109,0,방문,BC,정규리그,0
2020-03-02,인디애나,샌안토니오,116,111,1,방문,BC,정규리그,0
2020-03-03,샌안토니오,샬럿,104,103,1,방문,BC,정규리그,0
2020-03-03,브루클린,보스턴,129,120,1,방문,BC,정규리그,0
2020-03-03,미네소타,뉴올리언스,139,134,1,방문,BC,정규리그,0
2020-03-03,LA 클리퍼스,오클라호마시티,109,94,1,방문,BC,정규리그,0
2020-03-03,골든스테이트,덴버,116,100,1,방문,BC,정규리그,0
2020-03-03,토론토,피닉스,123,114,1,방문,BC,정규리그,0
2020-03-03,필라델피아,LA 레이커스,107,120,0,방문,BC,정규리그,0
2020-03-03,워싱턴,새크라멘토,126,133,0,방문,BC,정규리그,0
2020-03-04,보스턴,클리블랜드,112,106,1,방문,BC,정규리그,0
2020-03-04,오클라호마시티,디트로이트,114,107,1,방문,BC,정규리그,0
2020-03-04,인디애나,밀워키,100,119,0,방문,BC,정규리그,0
2020-03-04,멤피스,브루클린,118,79,1,방문,BC,정규리그,0
2020-03-04,유타,뉴욕,112,104,1,방문,BC,정규리그,0
2020-03-04,올랜도,마이애미,113,116,0,방문,BC,정규리그,0
2020-03-04,시카고,미네소타,108,115,0,방문,BC,정규리그,0
2020-03-04,뉴올리언스,댈러스,123,127,0,방문,BC,정규리그,0
2020-03-04,워싱턴,포틀랜드,104,125,0,방문,BC,정규리그,0
2020-03-05,덴버,샬럿,114,112,1,방문,BC,정규리그,0
2020-03-05,LA 클리퍼스,휴스턴,120,105,1,방문,BC,정규리그,0
2020-03-05,필라델피아,새크라멘토,125,108,1,방문,BC,정규리그,0
2020-03-05,토론토,골든스테이트,121,113,1,방문,BC,정규리그,0
2020-03-06,애틀랜타,워싱턴,112,118,0,방문,BC,정규리그,0
2020-03-06,샌안토니오,브루클린,120,139,0,방문,BC,정규리그,0
2020-03-06,오클라호마시티,뉴욕,126,103,1,방문,BC,정규리그,0
2020-03-06,인디애나,시카고,108,102,1,방문,BC,정규리그,0
2020-03-06,올랜도,미네소타,132,118,1,방문,BC,정규리그,0
2020-03-06,마이애미,뉴올리언스,104,110,0,방문,BC,정규리그,0
2020-03-06,유타,보스턴,99,94,1,방문,BC,정규리그,0
2020-03-06,멤피스,댈러스,96,121,0,방문,BC,정규리그,0
2020-03-06,포틀랜드,피닉스,117,127,0,방문,BC,정규리그,0
2020-03-06,밀워키,LA 레이커스,103,113,0,방문,BC,정규리그,0
2020-03-07,휴스턴,샬럿,99,108,0,방문,BC,정규리그,0
2020-03-07,유타,디트로이트,111,105,1,방문,BC,정규리그,0
2020-03-07,덴버,클리블랜드,102,104,0,방문,BC,정규리그,0
2020-03-07,애틀랜타,멤피스,101,118,0,방문,BC,정규리그,0
2020-03-07,필라델피아,골든스테이트,114,118,0,방문,BC,정규리그,0
2020-03-07,새크라멘토,포틀랜드,123,111,1,방문,BC,정규리그,0
2020-03-08,시카고,브루클린,107,110,0,방문,BC,정규리그,0
2020-03-08,뉴올리언스,미네소타,120,107,1,방문,BC,정규리그,0
2020-03-08,LA 레이커스,LA 클리퍼스,112,103,1,방문,BC,정규리그,0
2020-03-08,오클라호마시티,보스턴,105,104,1,방문,BC,정규리그,0
2020-03-08,밀워키,피닉스,131,140,0,방문,BC,정규리그,0
2020-03-08,마이애미,워싱턴,100,89,1,방문,BC,정규리그,0
2020-03-08,인디애나,댈러스,112,109,1,방문,BC,정규리그,0
2020-03-08,올랜도,휴스턴,126,106,1,방문,BC,정규리그,0
2020-03-08,디트로이트,뉴욕,84,96,0,방문,BC,정규리그,0
2020-03-08,샌안토니오,클리블랜드,129,132,0,방문,BC,정규리그,0
2020-03-08,토론토,새크라멘토,118,113,1,방문,BC,정규리그,0
2020-03-09,샬럿,애틀랜타,138,143,0,방문,BC,정규리그,0
2020-03-09,밀워키,덴버,95,109,0,방문,BC,정규리그,0
2020-03-09,토론토,유타,101,92,1,방문,BC,정규리그,0
2020-03-10,뉴욕,워싱턴,115,122,0,방문,BC,정규리그,0
2020-03-10,보스턴,인디애나,114,111,1,방문,BC,정규리그,0
2020-03-10,미네소타,휴스턴,111,117,0,방문,BC,정규리그,0
2020-03-10,댈러스,샌안토니오,109,119,0,방문,BC,정규리그,0
2020-03-10,올랜도,멤피스,120,115,1,방문,BC,정규리그,0
2020-03-10,클리블랜드,시카고,103,108,0,방문,BC,정규리그,0
2020-03-10,피닉스,포틀랜드,105,121,0,방문,BC,정규리그,0
2020-03-10,브루클린,LA 레이커스,104,102,1,방문,BC,정규리그,0
2020-03-10,LA 클리퍼스,골든스테이트,131,107,1,방문,BC,정규리그,0
2020-03-11,디트로이트,필라델피아,106,124,0,방문,BC,정규리그,0
2020-03-11,뉴욕,애틀랜타,136,131,1,방문,BC,정규리그,0
2020-03-11,샬럿,마이애미,109,98,1,방문,BC,정규리그,0
2020-03-11,덴버,댈러스,97,113,0,방문,BC,정규리그,0
2020-07-30,유타,뉴올리언스,106,104,1,방문,AC,정규리그,0
2020-07-30,LA 클리퍼스,LA 레이커스,101,103,0,방문,AC,정규리그,0
2020-07-31,올랜도,브루클린,128,118,1,방문,AC,정규리그,0
2020-07-31,멤피스,포틀랜드,135,140,0,방문,AC,정규리그,0
2020-07-31,피닉스,워싱턴,125,112,1,방문,AC,정규리그,0
2020-07-31,보스턴,밀워키,112,119,0,방문,AC,정규리그,0
2020-07-31,새크라멘토,샌안토니오,120,129,0,방문,AC,정규리그,0
2020-07-31,휴스턴,댈러스,153,149,1,방문,AC,정규리그,0
2020-08-01,마이애미,덴버,125,105,1,방문,AC,정규리그,0
2020-08-01,유타,오클라호마시티,94,110,0,방문,AC,정규리그,0
2020-08-01,뉴올리언스,LA 클리퍼스,103,126,0,방문,AC,정규리그,0
2020-08-01,필라델피아,인디애나,121,127,0,방문,AC,정규리그,0
2020-08-01,LA 레이커스,토론토,92,107,0,방문,AC,정규리그,0
2020-08-02,워싱턴,브루클린,110,118,0,방문,AC,정규리그,0
2020-08-02,포틀랜드,보스턴,124,128,0,방문,AC,정규리그,0
2020-08-02,샌안토니오,멤피스,108,106,1,방문,AC,정규리그,0
2020-08-02,새크라멘토,올랜도,116,132,0,방문,AC,정규리그,0
2020-08-02,밀워키,휴스턴,116,120,0,방문,AC,정규리그,0
2020-08-02,댈러스,피닉스,115,117,0,방문,AC,정규리그,0
2020-08-03,토론토,마이애미,107,103,1,방문,AC,정규리그,0
2020-08-03,인디애나,워싱턴,111,100,1,방문,AC,정규리그,0
2020-08-03,덴버,오클라호마시티,121,113,1,방문,AC,정규리그,0
2020-08-03,멤피스,뉴올리언스,99,109,0,방문,AC,정규리그,0
2020-08-03,샌안토니오,필라델피아,130,132,0,방문,AC,정규리그,0
2020-08-03,LA 레이커스,유타,116,108,1,방문,AC,정규리그,0
2020-08-04,브루클린,밀워키,119,116,1,방문,AC,정규리그,0
2020-08-04,댈러스,새크라멘토,114,110,1,방문,AC,정규리그,0
2020-08-04,피닉스,LA 클리퍼스,117,115,1,방문,AC,정규리그,0
2020-08-04,올랜도,인디애나,109,120,0,방문,AC,정규리그,0
2020-08-04,보스턴,마이애미,106,112,0,방문,AC,정규리그,0
2020-08-04,휴스턴,포틀랜드,102,110,0,방문,AC,정규리그,0
2020-08-05,멤피스,유타,115,124,0,방문,AC,정규리그,0
2020-08-05,필라델피아,워싱턴,107,98,1,방문,AC,정규리그,0
2020-08-05,덴버,샌안토니오,132,126,1,방문,AC,정규리그,0
2020-08-05,오클라호마시티,LA 레이커스,105,86,1,방문,AC,정규리그,0
2020-08-05,토론토,올랜도,109,99,1,방문,AC,정규리그,0
2020-08-05,브루클린,보스턴,115,149,0,방문,AC,정규리그,0
2020-08-06,뉴올리언스,새크라멘토,125,140,0,방문,AC,정규리그,0
2020-08-06,마이애미,밀워키,116,130,0,방문,AC,정규리그,0
2020-08-06,인디애나,피닉스,99,114,0,방문,AC,정규리그,0
2020-08-06,LA 클리퍼스,댈러스,126,111,1,방문,AC,정규리그,0
2020-08-06,포틀랜드,덴버,125,115,1,방문,AC,정규리그,0
2020-08-06,LA 레이커스,휴스턴,97,113,0,방문,AC,정규리그,0
2020-08-07,유타,샌안토니오,111,119,0,방문,AC,정규리그,0
2020-08-07,오클라호마시티,멤피스,92,121,0,방문,AC,정규리그,0
2020-08-07,새크라멘토,브루클린,106,119,0,방문,AC,정규리그,0
2020-08-07,올랜도,필라델피아,101,108,0,방문,AC,정규리그,0
2020-08-07,워싱턴,뉴올리언스,107,118,0,방문,AC,정규리그,0
2020-08-07,보스턴,토론토,122,100,1,방문,AC,정규리그,0
2020-08-08,LA 클리퍼스,포틀랜드,122,117,1,방문,AC,정규리그,0
2020-08-08,유타,덴버,132,134,0,방문,AC,정규리그,0
2020-08-08,LA 레이커스,인디애나,111,116,0,방문,AC,정규리그,0
2020-08-08,피닉스,마이애미,119,112,1,방문,AC,정규리그,0
2020-08-08,밀워키,댈러스,132,136,0,방문,AC,정규리그,0
2020-08-09,워싱턴,오클라호마시티,103,121,0,방문,AC,정규리그,0
2020-08-09,멤피스,토론토,99,108,0,방문,AC,정규리그,0
2020-08-09,샌안토니오,뉴올리언스,122,113,1,방문,AC,정규리그,0
2020-08-09,올랜도,보스턴,119,122,0,방문,AC,정규리그,0
2020-08-09,필라델피아,포틀랜드,121,124,0,방문,AC,정규리그,0
2020-08-09,휴스턴,새크라멘토,129,112,1,방문,AC,정규리그,0
2020-08-09,브루클린,LA 클리퍼스,129,120,1,방문,AC,정규리그,0
2020-08-10,오클라호마시티,피닉스,101,128,0,방문,AC,정규리그,0
2020-08-10,댈러스,유타,122,114,1,방문,AC,정규리그,0
2020-08-10,토론토,밀워키,114,106,1,방문,AC,정규리그,0
2020-08-10,인디애나,마이애미,92,114,0,방문,AC,정규리그,0
2020-08-10,덴버,LA 레이커스,121,124,0,방문,AC,정규리그,0
2020-08-11,브루클린,올랜도,108,96,1,방문,AC,정규리그,0
2020-08-11,휴스턴,샌안토니오,105,123,0,방문,AC,정규리그,0
2020-08-11,피닉스,필라델피아,130,117,1,방문,AC,정규리그,0
2020-08-11,보스턴,멤피스,122,107,1,방문,AC,정규리그,0
2020-08-11,포틀랜드,댈러스,134,131,1,방문,AC,정규리그,0
2020-08-11,밀워키,워싱턴,126,113,1,방문,AC,정규리그,0
2020-08-11,뉴올리언스,새크라멘토,106,112,0,방문,AC,정규리그,0
2020-08-12,인디애나,휴스턴,108,104,1,방문,AC,정규리그,0
2020-08-12,토론토,필라델피아,125,121,1,방문,AC,정규리그,0
2020-08-12,마이애미,오클라호마시티,115,116,0,방문,AC,정규리그,0
2020-08-12,LA 클리퍼스,덴버,124,111,1,방문,AC,정규리그,0
2020-08-13,워싱턴,보스턴,96,90,1,방문,AC,정규리그,0
2020-08-13,새크라멘토,LA 레이커스,136,122,1,방문,AC,정규리그,0
2020-08-13,댈러스,피닉스,102,128,0,방문,AC,정규리그,0
2020-08-13,밀워키,멤피스,106,119,0,방문,AC,정규리그,0
2020-08-13,샌안토니오,유타,112,118,0,방문,AC,정규리그,0
2020-08-13,뉴올리언스,올랜도,127,133,0,방문,AC,정규리그,0
2020-08-13,포틀랜드,브루클린,134,133,1,방문,AC,정규리그,0
2020-08-14,덴버,토론토,109,117,0,방문,AC,정규리그,0
2020-08-14,마이애미,인디애나,92,109,0,방문,AC,정규리그,0
2020-08-14,오클라호마시티,LA 클리퍼스,103,107,0,방문,AC,정규리그,0
2020-08-14,필라델피아,휴스턴,134,96,1,방문,AC,정규리그,0
2020-08-15,멤피스,포틀랜드,122,126,0,방문,AC,정규리그,0
2020-08-17,유타,덴버,125,135,0,방문,AC,플레이오프,0
2020-08-17,브루클린,토론토,110,134,0,방문,AC,플레이오프,0
2020-08-17,필라델피아,보스턴,101,109,0,방문,AC,플레이오프,0
2020-08-17,댈러스,LA 클리퍼스,110,118,0,방문,AC,플레이오프,0
2020-08-18,올랜도,밀워키,122,110,1,방문,AC,플레이오프,0
2020-08-18,마이애미,인디애나,113,101,1,방문,AC,플레이오프,0
2020-08-18,오클라호마시티,휴스턴,108,123,0,방문,AC,플레이오프,0
2020-08-18,포틀랜드,LA 레이커스,100,93,1,방문,AC,플레이오프,0
2020-08-19,브루클린,토론토,99,104,0,방문,AC,플레이오프,0
2020-08-19,유타,덴버,124,105,1,방문,AC,플레이오프,0
2020-08-19,필라델피아,보스턴,101,128,0,방문,AC,플레이오프,0
2020-08-19,댈러스,LA 클리퍼스,127,114,1,방문,AC,플레이오프,0
2020-08-20,마이애미,인디애나,109,100,1,방문,AC,플레이오프,0
2020-08-20,오클라호마시티,휴스턴,98,111,0,방문,AC,플레이오프,0
2020-08-20,올랜도,밀워키,96,111,0,방문,AC,플레이오프,0
2020-08-20,포틀랜드,LA 레이커스,88,111,0,방문,AC,플레이오프,0
2020-08-21,토론토,브루클린,117,92,1,방문,AC,플레이오프,0
2020-08-21,덴버,유타,87,124,0,방문,AC,플레이오프,0
2020-08-21,보스턴,필라델피아,102,94,1,방문,AC,플레이오프,0
2020-08-21,LA 클리퍼스,댈러스,130,122,1,방문,AC,플레이오프,0
2020-08-22,밀워키,올랜도,121,107,1,방문,AC,플레이오프,0
2020-08-22,인디애나,마이애미,115,124,0,방문,AC,플레이오프,0
2020-08-22,휴스턴,오클라호마시티,107,119,0,방문,AC,플레이오프,0
2020-08-22,LA 레이커스,포틀랜드,116,108,1,방문,AC,플레이오프,0
2020-08-23,보스턴,필라델피아,110,106,1,방문,AC,플레이오프,0
2020-08-23,LA 클리퍼스,댈러스,133,135,0,방문,AC,플레이오프,0
2020-08-23,토론토,브루클린,150,122,1,방문,AC,플레이오프,0
2020-08-23,덴버,유타,127,129,0,방문,AC,플레이오프,0
2020-08-24,밀워키,올랜도,121,106,1,방문,AC,플레이오프,0
2020-08-24,휴스턴,오클라호마시티,114,117,0,방문,AC,플레이오프,0
2020-08-24,인디애나,마이애미,87,99,0,방문,AC,플레이오프,0
2020-08-24,LA 레이커스,포틀랜드,135,115,1,방문,AC,플레이오프,0
2020-08-25,유타,덴버,107,117,0,방문,AC,플레이오프,0
2020-08-25,댈러스,LA 클리퍼스,111,154,0,방문,AC,플레이오프,0
2020-08-29,올랜도,밀워키,104,118,0,방문,AC,플레이오프,0
2020-08-29,오클라호마시티,휴스턴,80,114,0,방문,AC,플레이오프,0
2020-08-29,포틀랜드,LA 레이커스,122,131,0,방문,AC,플레이오프,0
2020-08-30,보스턴,토론토,112,94,1,방문,AC,플레이오프,0
2020-08-30,LA 클리퍼스,댈러스,111,97,1,방문,AC,플레이오프,0
2020-08-30,덴버,유타,119,107,1,방문,AC,플레이오프,0
2020-08-31,마이애미,밀워키,115,104,1,방문,AC,플레이오프,0
2020-08-31,휴스턴,오클라호마시티,100,104,0,방문,AC,플레이오프,0
2020-09-01,보스턴,토론토,102,99,1,방문,AC,플레이오프,0
2020-09-01,유타,덴버,78,80,0,방문,AC,플레이오프,0
2020-09-02,마이애미,밀워키,116,114,1,방문,AC,플레이오프,0
2020-09-02,오클라호마시티,휴스턴,102,104,0,방문,AC,플레이오프,0
2020-09-03,토론토,보스턴,104,103,1,방문,AC,플레이오프,0
2020-09-03,덴버,LA 클리퍼스,97,120,0,방문,AC,플레이오프,0
