name,code,year,tpa,ab,h
장영균,99459,2002,6,4,1
최형우,72443,2002,6,5,2
송혁,72765,2003,6,5,0
윤태수,71252,2003,6,6,2
강민호,74540,2004,6,5,0
김재학,71150,2004,6,6,0
이상현,70738,2004,6,5,1
정희상,75762,2005,6,5,0
조승현,97335,2005,6,5,1
이태호,72448,2006,6,4,1
김혜겸,74246,2007,6,5,2
손아섭,77532,2007,6,6,1
조평호,74358,2007,6,5,0
윤요섭,78892,2008,6,6,1
김강,77733,2009,6,6,3
서동욱,73606,2009,6,6,0
전민수,78361,2009,6,6,0
김지수,79300,2010,6,5,0
윤진호,79198,2010,6,6,0
김준호,77156,2011,6,6,1
국해성,79290,2012,6,6,0
박세혁,62244,2012,6,6,2
윤수강,62537,2012,6,6,1
이현곤,72606,2012,6,5,1
전현태,75706,2012,6,4,0
김준태,62558,2013,6,6,2
손용석,76536,2013,6,6,0
연경흠,76743,2013,6,6,0
김태완,74158,2015,6,5,0
이여상,76435,2015,6,5,0
허정협,65399,2015,6,6,2
황윤호,62908,2015,6,5,0
이성규,66409,2016,6,4,1
김만수,65044,2017,6,6,1
노관현,66804,2017,6,6,3
홍현빈,67005,2017,6,6,0
김민수,64793,2018,6,6,1
김인환,66715,2018,6,6,0
문선재,79113,2018,6,6,1
양원혁,64117,2018,6,5,2
이대수,72860,2018,6,5,1
김태연,66704,2019,6,4,1
김은성,65304,2020,6,4,2
문선재,79113,2020,6,6,1
전민수,78361,2020,6,5,1
최재원,63913,2020,6,6,0
김진홍,80031,1982,5,5,1
박종호,80045,1982,5,4,2
임신근,80115,1982,5,3,0
고광수,85999,1986,5,5,0
박희찬,80048,1986,5,4,3
송상진,80054,1986,5,5,0
이병억,80089,1986,5,5,0
이복근,86220,1986,5,5,2
고광수,85999,1987,5,4,1
김정태,80027,1987,5,4,0
구재서,82243,1988,5,5,0
임채섭,91960,1988,5,5,0
전종화,87570,1989,5,4,2
하용석,80611,1989,5,4,1
황윤태,80623,1989,5,5,0
구윤,86472,1990,5,5,1
성군철,89775,1990,5,5,2
전봉석,90550,1990,5,5,0
정상진,87750,1990,5,4,1
구동환,90418,1991,5,4,1
김경수,91838,1991,5,5,0
정성훈,90673,1991,5,4,1
곽권희,88373,1992,5,4,2
김미호,92511,1992,5,4,1
김태룡,92407,1992,5,4,0
신동주,91470,1992,5,5,0
윤성훈,89372,1992,5,4,0
소상영,92209,1993,5,4,1
우태원,93723,1993,5,5,1
전상렬,91465,1993,5,4,1
김인철,91211,1994,5,3,0
박재호,93125,1994,5,5,0
원현식,93732,1994,5,5,1
윤용하,91409,1994,5,5,1
이우수,91402,1994,5,5,0
강효섭,92815,1995,5,5,1
윤혁,80081,1995,5,4,0
이보형,95269,1995,5,5,0
이재주,92304,1995,5,4,0
권오성,96635,1996,5,4,0
김정한,95169,1996,5,5,1
임채영,94438,1996,5,4,0
김종석,89214,1997,5,4,0
박경호,96852,1997,5,5,3
강민규,98855,1998,5,5,2
김상호,98845,1998,5,4,1
문재성,98548,1998,5,4,0
이우석,98615,1998,5,5,2
함석원,94250,1998,5,4,0
황윤성,92306,1998,5,5,1
권오영,96750,1999,5,5,1
김광현,94233,1999,5,4,0
김종국,96616,1999,5,3,1
채종국,98315,1999,5,5,1
김필중,99302,2000,5,5,2
조유신,97559,2000,5,5,0
남기헌,70427,2001,5,4,0
조현,95103,2002,5,5,1
곽용섭,73455,2003,5,5,0
윤형국,72852,2003,5,4,1
권영근,74704,2004,5,5,2
김원,74849,2004,5,5,1
최승환,70122,2004,5,4,0
오태근,72169,2005,5,3,1
조영훈,75441,2005,5,4,1
차화준,75307,2005,5,5,0
유선정,76322,2007,5,5,1
정범모,76720,2007,5,5,2
김동영,75739,2008,5,4,2
김성현,76802,2008,5,5,1
김주현,77669,2008,5,5,1
모상기,76469,2008,5,5,0
유용목,75404,2008,5,5,1
정범모,76720,2008,5,4,1
조원우,94836,2008,5,5,1
김강석,79704,2009,5,5,1
김동건,71806,2009,5,3,0
박건우,79215,2009,5,5,1
심광호,96722,2009,5,5,0
이명기,76849,2009,5,5,1
최만호,97351,2009,5,4,0
김동길,60296,2010,5,5,2
김재우,60759,2010,5,5,1
문선재,79113,2010,5,5,0
이명기,76849,2010,5,4,1
황선일,76404,2010,5,5,1
김태훈,60630,2011,5,5,0
이정식,74402,2011,5,5,2
조재호,72313,2011,5,4,3
조평호,74358,2011,5,5,0
권용관,95158,2012,5,5,1
김남형,77314,2012,5,5,0
변용선,60526,2012,5,5,0
임익준,77464,2012,5,5,0
정원석,70240,2012,5,2,0
홍명찬,76854,2012,5,5,2
김도현,61360,2013,5,4,0
김준완,63920,2013,5,5,0
이창섭,60304,2013,5,5,0
최승준,76158,2013,5,5,0
김정혁,61463,2014,5,5,0
김준완,63920,2014,5,4,2
김태우,62927,2014,5,5,1
이정식,74402,2014,5,4,0
장성호,96610,2014,5,2,0
황동채,76562,2014,5,5,1
황진수,78566,2014,5,5,0
강구성,62917,2015,5,5,1
류지혁,62234,2015,5,5,1
박준서,71815,2015,5,5,0
이정식,74402,2015,5,5,2
고영민,72214,2016,5,4,1
이우성,63260,2016,5,5,1
홍창기,66108,2016,5,4,0
김민준,63339,2017,5,4,0
이성곤,64266,2017,5,5,1
장준원,64115,2017,5,5,0
강구성,62917,2018,5,5,1
박준혁,64724,2018,5,5,1
배정대,64166,2018,5,5,1
최정민,62893,2019,5,5,0
김민준,63339,2020,5,4,0
김현민,69702,2020,5,5,2
박기수,80039,1985,4,4,0
박전섭,80044,1985,4,3,0
김경호,80004,1986,4,4,0
김진홍,80031,1986,4,4,2
김만후,87610,1987,4,4,1
이창원,86520,1987,4,4,0
최동창,86240,1987,4,4,0
박성현,80041,1988,4,4,1
김선훈,80008,1989,4,3,1
김수길,86716,1989,4,4,1
이연수,87322,1989,4,3,0
김풍기,89311,1990,4,4,0
이종옥,89420,1990,4,4,1
김원근,91750,1991,4,4,2
이규창,90852,1991,4,4,0
이근엽,91344,1991,4,4,0
최해식,90020,1991,4,4,0
김경수,91838,1992,4,3,1
김홍집,92708,1992,4,4,0
정상진,87750,1992,4,2,1
조만형,80531,1992,4,3,0
최해식,90020,1992,4,4,0
강광회,90347,1993,4,4,2
박홍철,90860,1993,4,4,1
김성열,93731,1994,4,3,0
김성태,94312,1994,4,4,0
당신상,93122,1994,4,4,0
박상수,93838,1994,4,4,0
안상준,95666,1995,4,4,0
강준기,95160,1996,4,4,1
김정윤,93751,1996,4,4,2
김형남,96354,1996,4,4,0
박병호,89630,1996,4,3,0
박은우,94105,1996,4,4,0
송태일,93523,1996,4,4,1
이계성,96468,1996,4,4,0
이민호,93645,1996,4,3,0
한영준,85571,1996,4,4,1
강신창,97249,1997,4,4,2
강형석,90212,1997,4,4,0
김성태,94312,1997,4,3,0
오중석,96706,1997,4,4,1
강규철,97204,1998,4,4,0
방수환,98614,1998,4,4,0
안재만,97157,1999,4,4,0
오주상,97767,1999,4,3,0
조남기,97623,1999,4,4,2
황성기,96624,1999,4,4,2
박창원,70543,2000,4,4,0
윤상무,98246,2000,4,4,0
장영균,99459,2000,4,4,0
박재상,71857,2001,4,4,0
김강민,71837,2003,4,4,2
정보명,73513,2003,4,3,0
차일목,73602,2003,4,4,0
추승우,72139,2003,4,4,0
이정상,73654,2004,4,4,1
황윤성,92306,2004,4,4,0
김주호,73604,2005,4,4,1
김태완,76746,2006,4,4,2
오재필,75736,2006,4,4,0
장교성,70303,2006,4,3,0
백승룡,75705,2007,4,4,0
유덕형,75392,2007,4,4,0
전근표,70364,2007,4,3,1
최승준,76158,2007,4,4,0
최진행,74729,2008,4,4,0
김지수,79300,2009,4,3,0
유재신,76368,2009,4,4,0
최연오,77754,2009,4,4,0
정상교,61658,2011,4,4,1
허일,61566,2011,4,4,0
김경모,78409,2012,4,4,0
양종민,79530,2012,4,4,1
차화준,75307,2012,4,4,1
고도현,63563,2013,4,4,1
김성욱,62934,2013,4,4,1
백상원,60456,2013,4,4,2
오현근,78850,2013,4,4,1
강명구,73409,2014,4,4,0
손용석,76536,2014,4,4,1
양종민,79530,2014,4,4,0
조홍석,63593,2014,4,4,0
윤도경,78242,2015,4,4,1
이해창,60343,2015,4,3,0
정범모,76720,2016,4,4,0
황선도,66469,2016,4,3,1
김재현,76869,2017,4,4,0
김주현,77669,2017,4,4,0
나균안,67539,2017,4,4,0
문선엽,60464,2017,4,4,0
박성한,67893,2017,4,4,0
이영욱,78467,2017,4,4,0
이원재,62025,2017,4,4,0
강민국,64906,2018,4,4,1
김영환,63448,2018,4,4,0
김종민,79364,2018,4,4,0
김성민,69860,2019,4,4,1
윤수강,62537,2019,4,4,1
황진수,78566,2019,4,3,0
김강현,65522,2020,4,3,0
오명진,50208,2020,4,4,0
윤수강,62537,2020,4,4,1
이정훈,67644,2020,4,4,0
최승준,76158,2020,4,3,1
구재서,82243,1982,3,3,1
이춘근,80112,1982,3,3,0
손상대,30003,1984,3,3,1
김진홍,80031,1985,3,3,2
박찬,80046,1985,3,3,0
이병억,80089,1985,3,3,0
유제룡,80078,1986,3,3,1
정인교,97678,1986,3,3,0
최동창,86240,1986,3,1,0
전종화,87570,1987,3,3,0
김용희,88211,1988,3,3,0
박용성,80042,1988,3,3,1
서일권,88272,1988,3,3,0
서일권,88272,1989,3,3,0
이승범,89120,1989,3,3,0
강광회,90347,1990,3,3,0
김바위,82110,1990,3,42,7
박현수,90643,1990,3,2,0
정국헌,87550,1990,3,3,0
정성훈,90673,1990,3,3,0
고승훈,91872,1991,3,3,0
김바위,82110,1991,3,3,0
박천유,91212,1991,3,2,0
김태동,92608,1992,3,2,0
이영재,91416,1992,3,3,0
조필현,90475,1992,3,2,0
김성기,91067,1993,3,3,0
당신상,93122,1993,3,3,1
박규대,96408,1993,3,3,1
이전진,92206,1993,3,2,0
강광회,90347,1994,3,3,1
김상우,89514,1994,3,2,0
박규대,96408,1994,3,2,0
한성곤,94562,1994,3,3,1
황윤성,92306,1994,3,3,0
신국환,95146,1995,3,3,1
장재중,94843,1995,3,3,2
전형도,94706,1995,3,2,0
최익성,94426,1995,3,3,0
김갑중,93314,1996,3,3,2
김영진,95716,1996,3,3,0
임성주,94353,1996,3,3,1
정학수,96546,1996,3,3,0
박지환,92512,1997,3,3,0
이계성,96468,1997,3,2,0
정진식,94724,1997,3,3,1
추평호,95678,1997,3,3,0
김진수,98540,1998,3,2,0
정기창,93802,1998,3,3,0
엄정대,98569,1999,3,3,0
이용주,95316,1999,3,2,0
박기혁,70553,2000,3,3,1
이상현,70738,2000,3,3,0
이용주,95316,2000,3,3,0
전형도,94706,2000,3,2,0
김기동,71765,2001,3,3,0
김태형,90214,2001,3,3,1
윤태수,71252,2002,3,3,1
최준석,71552,2002,3,3,1
황성기,96624,2002,3,3,1
강명구,73409,2003,3,3,0
김형철,73827,2003,3,3,0
박정준,73543,2003,3,3,0
이민택,72202,2003,3,3,0
문규현,72546,2004,3,3,0
용덕한,74223,2004,3,2,2
윤현식,70148,2004,3,2,0
방승재,74242,2005,3,2,0
손승현,75442,2005,3,3,0
이동훈,75554,2005,3,3,2
이시찬,74148,2005,3,3,0
손용석,76536,2006,3,3,1
최주환,76267,2006,3,3,0
김정수,75662,2007,3,3,1
김형철,73827,2007,3,3,0
서정호,74564,2007,3,3,1
양현석,70608,2007,3,3,0
전현태,75706,2007,3,3,0
최주환,76267,2007,3,3,0
현재윤,72427,2007,3,2,0
김재현,76869,2008,3,2,0
김진수,98540,2008,3,3,0
김태군,78122,2008,3,3,1
손주인,72456,2008,3,3,0
권영진,78863,2009,3,3,1
김용우,72131,2009,3,2,1
김형철,73827,2009,3,3,1
오현근,78850,2009,3,3,0
이동훈,75554,2009,3,3,0
변용선,60526,2010,3,3,1
정형식,79459,2010,3,2,0
허승민,78458,2010,3,3,0
김정훈,60860,2011,3,2,1
오준혁,61743,2011,3,3,0
유강남,61102,2011,3,3,0
정진기,61869,2011,3,1,0
권영진,78863,2012,3,3,0
김도현,61360,2012,3,3,0
손형준,62462,2012,3,3,0
조재호,72313,2012,3,3,1
강진성,62925,2013,3,2,1
김정훈,60860,2013,3,3,2
김헌곤,61404,2013,3,3,0
강민국,64906,2014,3,3,0
김사훈,61591,2014,3,3,1
윤해진,62668,2014,3,2,2
정현,63450,2014,3,3,0
강병의,61108,2015,3,3,1
김응민,60288,2015,3,3,1
김재율,61114,2015,3,3,0
김태진,64984,2015,3,3,0
이현석,65869,2015,3,3,1
임익준,77464,2015,3,2,0
홍명찬,76854,2015,3,3,1
강구성,62917,2016,3,3,0
김주현,66749,2016,3,3,0
김지성,62007,2016,3,3,0
박유연,67202,2017,3,3,1
윤진호,79198,2017,3,3,1
이인행,60648,2017,3,3,0
이정훈,67644,2017,3,2,0
문성주,68119,2018,3,3,1
송준석,64469,2018,3,3,1
서예일,66203,2019,3,3,0
윤해진,62668,2019,3,3,0
이현석,65869,2019,3,3,0
임재현,64803,2019,3,3,2
김재현,62332,2020,3,3,0
김태훈,65040,2020,3,3,0
유영준,63903,2020,3,3,0
한석현,64101,2020,3,2,0
배원영,80049,1984,2,1,0
엄태섭,80071,1984,2,2,0
이삼열,80090,1984,2,2,0
박명운,80040,1985,2,2,0
유성룡,80077,1985,2,2,0
최재은,80582,1985,2,2,0
홍희섭,80619,1985,2,2,1
김종문,86712,1986,2,2,0
장훈,80202,1986,2,2,0
김성호,80014,1987,2,2,0
강병선,80001,1988,2,2,0
김성수,80012,1988,2,2,0
김승태,80015,1988,2,2,1
김용선,89712,1989,2,2,0
김진한,89310,1989,2,2,1
손경호,89776,1989,2,2,1
이경복,89622,1989,2,2,1
임채섭,91960,1989,2,2,0
김용선,89712,1990,2,2,0
김우현,91699,1990,2,2,0
김호근,83513,1990,2,2,0
임진수,90340,1990,2,2,1
김성철,95563,1991,2,2,0
서준룡,90251,1991,2,2,0
양민석,90656,1991,2,2,0
유성기,91876,1991,2,2,1
임진수,90340,1991,2,2,1
김행희,92515,1992,2,1,0
김형태,91879,1992,2,2,1
박상현,91778,1992,2,2,1
박지환,92512,1992,2,1,1
최덕현,90282,1992,2,2,0
김성준,93332,1993,2,2,0
김재덕,91112,1993,2,2,0
김태민,93154,1993,2,0,0
나웅,89172,1993,2,2,0
유성기,91876,1993,2,2,0
조병일,92907,1993,2,2,1
최해명,89440,1993,2,2,0
강석,94858,1994,2,2,0
김지영,93656,1994,2,2,0
유영환,92307,1994,2,2,1
임채영,94438,1994,2,2,0
김일훈,91764,1995,2,2,0
나웅,89172,1995,2,1,0
서석영,95233,1995,2,2,0
원원근,88374,1995,2,0,0
윤찬,80080,1995,2,1,0
추평호,95678,1995,2,2,0
박경호,96852,1996,2,2,0
정진식,94724,1996,2,2,0
김형성,95674,1997,2,2,0
심광호,96722,1997,2,2,0
강신창,97249,1998,2,2,0
구한성,92609,1998,2,2,0
나광호,95573,1998,2,2,1
박규대,96408,1998,2,2,0
송재익,97404,1998,2,0,0
윤석권,98819,1998,2,2,0
정인호,98389,1998,2,2,1
하춘동,96467,1998,2,1,0
손동일,94558,1999,2,2,0
이동욱,97515,1999,2,2,0
이병수,98802,1999,2,2,0
이연수,87322,1999,2,2,0
정회선,97441,1999,2,2,1
조재영,99153,1999,2,2,0
정원배,96822,2000,2,2,0
조재영,99153,2000,2,2,1
최승환,70122,2000,2,1,0
구민호,70464,2001,2,2,0
박상민,71558,2001,2,2,2
신주일,70814,2001,2,1,0
김대원,71761,2002,2,2,0
김필중,99302,2002,2,2,0
심제훈,71648,2002,2,2,0
안치용,72161,2002,2,2,0
이대수,72860,2003,2,1,0
이일의,72195,2003,2,2,0
이준민,72452,2003,2,2,0
고지행,73732,2004,2,2,0
양승학,73856,2004,2,2,0
최형우,72443,2004,2,2,0
권영근,74704,2005,2,2,1
김성호,74642,2005,2,2,0
유덕형,75392,2005,2,2,0
이영수,74650,2005,2,2,0
이동훈,75554,2006,2,2,0
황선일,76404,2006,2,2,0
김강,77733,2007,2,2,0
손승현,75442,2007,2,2,0
이동훈,75554,2007,2,2,0
오현근,78850,2008,2,2,0
김경언,71610,2009,2,2,1
김주현,78413,2009,2,2,1
유용목,75404,2009,2,2,0
이경환,72253,2009,2,2,0
하지호,79804,2009,2,2,1
강병우,75143,2010,2,2,1
김강석,79704,2010,2,2,0
박동원,79365,2010,2,2,0
서성종,72822,2010,2,2,0
오현근,78850,2010,2,2,0
이인구,73563,2010,2,2,0
임한용,60655,2010,2,2,0
최경철,73824,2010,2,2,0
김동길,60296,2011,2,1,0
김민하,61554,2011,2,2,0
김정혁,61463,2011,2,2,0
안동현,79291,2011,2,2,0
윤중환,79869,2011,2,2,0
이준호,60693,2011,2,2,1
김동욱,77462,2012,2,1,0
박승욱,62802,2012,2,2,0
성의준,62406,2012,2,2,0
강구성,62917,2013,2,2,0
김동욱,77462,2013,2,2,1
박찬도,62409,2013,2,1,0
양성우,62797,2013,2,2,0
이인구,73563,2013,2,2,0
임도현,78128,2013,2,2,0
마낙길,62967,2014,2,1,0
문선엽,60464,2014,2,2,0
박노민,74756,2014,2,2,0
박준혁,64724,2014,2,2,0
유재신,76368,2014,2,2,0
이창진,64560,2014,2,2,1
조성우,60891,2014,2,2,0
조평호,74358,2014,2,2,0
최재원,63913,2014,2,1,0
홍성갑,61366,2014,2,2,1
강민국,64906,2015,2,2,0
김민준,63339,2015,2,1,0
양원혁,64117,2015,2,2,1
윤수강,62537,2015,2,2,0
윤영수,65405,2015,2,2,0
이진석,64895,2015,2,2,1
이창열,64706,2015,2,2,1
전현태,75706,2015,2,2,0
황동채,76562,2015,2,2,0
황진수,78566,2015,2,2,0
강태율,65514,2016,2,2,0
김태진,64984,2016,2,2,1
박노민,74756,2016,2,2,0
이동훈,66702,2016,2,2,0
임익준,77464,2016,2,2,0
조성모,64802,2016,2,2,1
김종호,77454,2017,2,2,0
이우성,63260,2017,2,2,0
이종환,60667,2017,2,2,0
최병연,60658,2017,2,2,0
고명성,68069,2018,2,2,0
김석환,67610,2018,2,2,0
김성윤,67449,2018,2,2,0
김종덕,66392,2018,2,2,1
안상현,66864,2018,2,2,1
장시윤,63360,2018,2,2,0
최윤석,60805,2018,2,0,0
김재현,64499,2019,2,2,0
김창혁,60184,2019,2,2,0
박준혁,64724,2019,2,2,0
송승환,69203,2019,2,2,0
이현동,62499,2019,2,2,0
권정웅,65412,2020,2,1,0
김기환,65462,2020,2,2,1
문상인,67063,2020,2,2,0
박민,50657,2020,2,1,0
박준혁,68003,2020,2,2,0
박지훈,50204,2020,2,2,0
이호연,68504,2020,2,2,0
정주후,65096,2020,2,1,0
허관회,69706,2020,2,2,1
김성호,80014,1984,1,1,0
사인상,80050,1984,1,1,0
이성수,80095,1984,1,1,0
손상대,30003,1985,1,1,0
임창호,80117,1985,1,1,0
배원영,80049,1986,1,1,0
서효인,86171,1986,1,1,0
신성철,80059,1986,1,1,0
유지홍,85171,1986,1,1,0
홍순호,80617,1986,1,1,0
김진홍,80031,1987,1,1,0
박현영,87230,1987,1,1,0
정태관,80501,1987,1,1,0
황윤태,80623,1987,1,1,0
김원식,88210,1988,1,1,0
구재서,82243,1989,1,1,0
김풍기,89311,1989,1,1,0
서창기,88670,1989,1,1,0
송명철,89273,1989,1,1,0
이재호,80098,1989,1,1,1
추상완,80584,1989,1,1,0
강호규,90314,1990,1,1,1
김광윤,88710,1990,1,1,0
김종헌,90514,1990,1,0,0
박준태,89331,1990,1,1,0
박태호,87531,1990,1,1,0
박홍철,90860,1990,1,1,0
손경호,89776,1990,1,1,0
오효근,88773,1990,1,1,0
이규창,90852,1990,1,1,1
정존수,89450,1990,1,0,0
조찬관,90671,1990,1,1,0
최달호,90000,1990,1,1,0
강남규,91870,1991,1,1,0
김영운,90023,1991,1,1,0
김재덕,91112,1991,1,1,0
박홍철,90860,1991,1,1,1
이영재,91416,1991,1,1,0
김효용,91556,1992,1,1,0
문승훈,89675,1992,1,1,0
박선일,89730,1992,1,1,0
오상욱,92311,1992,1,1,0
이전진,92206,1992,1,1,0
이종옥,89420,1992,1,1,0
임경택,86571,1992,1,1,0
최영술,91213,1992,1,1,0
송명철,89273,1993,1,1,0
신동주,91470,1993,1,1,0
전호근,91545,1993,1,1,0
조경택,92204,1993,1,1,0
김신,80016,1994,1,1,0
우태원,93723,1994,1,1,0
조필현,90475,1994,1,1,0
최익성,94426,1994,1,1,0
김상우,95157,1995,1,1,1
김옥일,95558,1995,1,0,0
김정윤,93751,1995,1,1,0
김진삼,95458,1995,1,1,0
박기복,93556,1995,1,1,0
박기택,91835,1995,1,1,0
박상일,95322,1995,1,1,0
최홍주,93404,1995,1,1,0
강효섭,92815,1996,1,1,0
김옥일,95558,1996,1,1,0
김정수,91875,1996,1,1,0
서석영,95233,1996,1,1,0
오진희,94842,1996,1,1,0
우승진,96666,1996,1,1,0
윤재호,89674,1996,1,1,0
이군옥,94827,1996,1,1,0
이호균,96165,1996,1,1,0
조효상,96704,1996,1,1,0
홍재호,96253,1996,1,1,0
최형현,91449,1997,1,1,1
김기성,98753,1998,1,1,0
김정규,92210,1998,1,1,0
김정민,93112,1998,1,0,0
심광호,96722,1998,1,1,0
이상호,97865,1998,1,1,0
장성국,97424,1998,1,1,0
정수성,97350,1998,1,1,0
최희창,91624,1998,1,1,0
강규철,97204,1999,1,1,0
조현,98136,1999,1,1,0
강규철,97204,2000,1,1,0
강봉규,70224,2000,1,1,0
김무성,70533,2000,1,1,0
안희봉,98369,2000,1,1,0
차정국,70523,2000,1,1,0
강필선,99333,2001,1,1,0
김무성,70533,2001,1,1,0
김무성,71763,2001,1,1,0
엄정대,98569,2001,1,1,0
이송영,71744,2001,1,1,0
조재영,99153,2001,1,0,0
조효상,96704,2001,1,1,0
김성균,99200,2002,1,1,0
문규현,72546,2002,1,1,0
윤형국,72852,2002,1,0,0
조동화,71848,2002,1,1,0
김무성,71763,2003,1,1,0
김세중,72160,2003,1,1,0
김승관,95468,2003,1,1,0
김우석,72108,2003,1,1,0
김재학,71150,2003,1,1,0
박두일,72819,2003,1,1,0
송수근,73853,2003,1,1,0
오우진,71638,2003,1,1,0
이양기,73725,2003,1,1,0
이태호,72448,2003,1,1,0
장영균,99459,2003,1,1,0
곽용섭,73455,2004,1,1,0
백승훈,73231,2004,1,1,0
신주일,70814,2004,1,1,0
심제훈,71648,2004,1,1,0
윤상무,98246,2004,1,1,0
윤석민,74215,2004,1,1,0
이성열,73136,2004,1,1,0
이송영,71744,2004,1,1,1
이시찬,74148,2004,1,1,0
지석훈,73306,2004,1,1,1
곽용섭,73455,2005,1,1,0
백정훈,75640,2005,1,1,0
오재일,75334,2005,1,1,0
윤석민,74215,2005,1,1,0
조현수,72752,2005,1,1,0
최진행,74729,2005,1,1,0
김성현,76802,2006,1,1,1
김현수,76290,2006,1,1,0
박진환,74565,2006,1,1,0
안상준,95666,2006,1,1,0
양승학,73856,2006,1,1,0
정범모,76720,2006,1,1,0
허준,75344,2006,1,1,1
김남형,77314,2007,1,1,0
김민성,77564,2007,1,1,0
김용섭,76868,2007,1,1,0
박도현,72154,2007,1,1,0
